Text,True_Label,predicted_label,is_correct
rencana kaesang pangarep masuk politik rebutan parpol tampung,0,0,True
letkol tituler tni deddy corbuzier tunjangan kehilangan hak memilih pemilu,0,0,True
bawang merah dikupas menyedot membunuh virus kuman,1,0,False
sandiaga perjanjiannya prabowo anies baswedan pilgub dki berlaku,0,0,True
gambar presiden jokowi pamit sby pulang solo,1,0,False
gambar anies membaca buku ngeles,1,0,False
dana proyek kota negara pen ngabalin bilang indonesia duit,0,0,True
februari negara jawa timur bergabung republik indonesia,0,0,True
inspirasi bupati tulang bawang winarti jalan jalan bmw,0,0,True
partai demokrat rekrut putra khofifah kepala daerah jawa timur,0,0,True
amazon menyemprotkan cairan berbahaya kucing kardus paketnya,1,0,False
foto polisi india poster tulisan i stand with israel,1,0,False
dpr rampungkan uu puan klaim transparan dengar aspirasi publik,0,0,True
pidato surya paloh rangka mendukung anies baswedan pemilu,1,0,False
usulan andika perkasa cawapres anies baswedan demokrat kader anies ahy,0,0,True
pondok pesantren rumah kyai madura dikelilingi drone menyemprotkan cairan mematikan,1,0,False
komisi ii dpr bahas dugaan kecurangan kpu reses,0,0,True
jokowi kerumunan,1,0,False
lowongan kerja pt freeport indonesia,1,0,False
pan mayoritas parpol masyarakat sistem proporsional terbuka pemilu,0,0,True
kota negara dinamakan nusantara,0,0,True
besok mendagri tito karnavian lantik penjabat gubernur,0,0,True
aa gym menyikapi selamat natal,1,0,False
haji batasan raja saudi,1,0,False
turun hubungan prabowo pdip perjanjian batu tulis,0,0,True
spanduk pasang cebong,1,0,False
matahari bagikan hadiah rayakan pembukaan toko,1,0,False
keluarga mayit menutup tulisan tauhid persekusi banser,1,0,False
link survei pendirian bank syariah muhammadiyah,1,0,False
kader golkar dirikan tim relawan pendukung anies baswedan,0,0,True
biaya tilang terbaru indonesia,1,0,False
menjelang pemilu kenali istilah elektabilitas politik,0,0,True
gubernur jakarta anies baswedan penghargaan terbaik dunia penanganan covid,1,0,False
parpol terdaftar kemenkumham aktif,0,0,True
ruu perlindungan data pribadi disahkan johnny plate penanda era tata kelola data pribadi,0,0,True
haedar kultur muhammadiyah tolak amanat dilarang kejar jabatan,0,0,True
wacana penundaan pemilu surya paloh mpr game is over,0,0,True
sultan angkat nono anak,1,0,False
brigadir j ipw apresiasi langkah kapolri periksa anggotanya,0,0,True
parutan kelapa sebabkan kremian,1,0,False
video sriwijayaair detikdetik jatuh nya pesawat kepulaunseribu pontianak,1,0,False
corona hoaks,1,0,False
foto bill gates,1,0,False
koalisi perubahan kunjung deklarasi pks cek kosong,0,0,True
foto hatiada bakso tikus,1,0,False
akun facebook sekretaris daerah kota bengkulu arif gunardi dibayari tiket pesawat,1,0,False
ratusan kapolres datangi istana bertemu jokowi,0,0,True
antena g masker,1,0,False
gambar desa terbengkalai skotlandia,1,0,False
isu reshuffle kabinet mencuat catatan bongkar pasang menteri kepemimpinan presiden jokowi,0,0,True
isu reshuffle nasdem dukung anies politikus golkar urusan dewa,0,0,True
bergabung golkar ridwan kamil tegaskan berambisi capres cawapres,0,0,True
harta kekayaan laksamana yudo margono versi lhkpn bertambah rp miliar,0,0,True
temui jokowi jakarta perayaan natal fx hadi rudyatmo guyon guyonan,0,0,True
kemkominfo help desk registrasi kartu prabayar,1,0,False
video pria inggris membenci islam memecahkan kaca jendela masjid,1,0,False
pesan berantai pemerintah menyediakan laptop gratis siswa guru,1,0,False
akun facebook bupati sintang jarot winarno,1,0,False
tanggapi kritik jabatan brin megawati maunya,0,0,True
relawan anies baswedan dukung usul ahy bentuk sekretariat perubahan,0,0,True
sekjen nasdem menterinya diisukan kena reshuffle,0,0,True
gerindra duga elektabilitas prabowo menurun menteri jokowi,0,0,True
kebijakan yg merusak menjerumuskan generasi penerus bangsa …menjauhkan nilai agama,1,0,False
pelarangan daging fda amerika serikat,1,0,False
presiden jokowi salat idul fitri gedung agung yogyakarta,0,0,True
mantan presiden ri dinobatkan pemilik iq tertinggi sejarah manusia disia siakan bangsa indonesia,1,0,False
anggaran cetak kalender dpr rp juta formappi ingatkan bentuk digital,0,0,True
menteri muhadjir harap pesantren ngruki rutin gelar upacara hut ri,0,0,True
foto tanda jalan bertuliskan nuclear power plant spider farm,1,0,False
kain sarung atlas edisi atlas idaman harmoni bermotif anjing,1,0,False
kartu pra kerja menganggur digaji,1,0,False
jokowi dukungan perancis pencak silat masuk ekshibisi olimpiade,0,0,True
isi kuliah malaysia sby beberkan solusi isu kritis dunia,0,0,True
lowongan kerja pegawai bank indonesia,1,0,False
ketua golkar airlangga hartarto bertemu ketum ppp suharso malam,0,0,True
muazam pahang,1,0,False
video kapal feri batam singapore rampok bajak amankan tni,1,0,False
ganjar pranowo keluhan guru pppk jokowi nadiem,0,0,True
tes warna sepatu menentukan sisi otak dominan,1,0,False
akun telegram ternak uang,1,0,False
selundupan sabu cina,1,0,False
kir resmikan sekber senin pkb hasil ijtima ulama,0,0,True
pemerkosa santriwati babak belur rutan,1,0,False
memakan janin bayi,1,0,False
oktober asteroid menabrak bumi,1,0,False
jokowi dukung citayam fashion week dilarang,0,0,True
kritik rencana polri bentuk satgas cegah politik identitas fadli zon,0,0,True
nasdem alasan undang jokowi rakernas,0,0,True
peneliti csis nilai usul penundaan pemilu kehilangan pamor,0,0,True
prabowo anggap perjanjian fir singapura untungkan indonesia,0,0,True
petinggi gerindra pkb gelar pertemuan mengokohkan koalisi,0,0,True
kader demokrat nyanyi anies ahy teriakkan pemimpin perubahan,0,0,True
prabowo alasan prajurit tni kiai,0,0,True
dinasti politik jokowi anak menantu ipar,0,0,True
cina rusia bantu indonesia rebut pulau pasir australia,1,0,False
pasca diperiksa jam kpk temukan tumpukan uang triliunan dirumah rahasia gub,1,0,False
geram turki kerahkan pasukan elite lacak pemfitnah habib rizieq,1,0,False
sri sultan hamengku buwono x cina keturunannya pemimpin bumi nusantara fakta sejarah tionghoa satunya penghianat nkri,1,0,False
antisipasi menularnya wabah corona tutorial pemakaian masker yg,1,0,False
sekjen kader gerindra tunggu prabowo subianto deklarasi capres,0,0,True
survei indopol simulasi poros pilpres anies ahy unggul,0,0,True
pulang amerika prabowo temui jokowi istana siang,0,0,True
safari ganjar kunjungi bali makassar mamuju,0,0,True
ahy kader demokrat takut bersuara penundaan pemilu,0,0,True
fakta anies baswedan maju capres,0,0,True
video akibat gempa turki penduduk melompat,1,0,False
kaesang masuk politik gibran jokowi percaya keputusan,0,0,True
musra relawan jokowi diikuti kelompok pendukung ganjar pranowo arsjad rasjid,0,0,True
muhammadiyah keluarkan fatwa haram memilih psi,1,0,False
politisi pindah partai politik,0,0,True
lho bapaknya jokowi namanya widjiatno,1,0,False
pemberian hadiah senilai rp juta tiktok pengguna,1,0,False
mantan ceo twitter ditangkap pornografi anak,1,0,False
ditemukan virus machupo paracetamol,1,0,False
pembuatan ktp orang gila ambisi kekuasaan,1,0,False
foto wapres maruf narasi suka jaga kursi agamanya,1,0,False
foto syekh ali jabber terbang pulang madinah,1,0,False
china bener jahat mengirim baju bundle pakaian bekas pakai orang yg mati akibat virus,1,0,False
permata bank menawarkan pinjaman dana agunan survey sms,1,0,False
capres cawapres diusung waketum ppp tunggu harlah pdip,0,0,True
foto syuting film horor masyarakat indonesia divaksin,1,0,False
kpu bahas negosiasi anggaran pemilu dpr kemenkeu,0,0,True
foto mengerikan patah hati,1,0,False
teman kelas angkatan kuliah fakultas kehutanan ugm testimoni jokowi,1,0,False
jokowi nama pengganti anies baswedan,0,0,True
bantuan rp ribu kementerian sosial ri,1,0,False
persaingan jelang pemilu jokowi menjatuhkan memuji,0,0,True
mengenal gus ipul sekjen pbnu gus yahya,0,0,True
paripurna dpr setujui penjualan kapal eks kri teluk sampit,0,0,True
kpu bawaslu dilantik dpr bahas tahapan anggaran pemilu besok,0,0,True
video penangkapan pelaku penembakan wina austria,1,0,False
hasto megawati kader pdip bersabar capres,0,0,True
poster waspada penculikan anak berumur mengatasnamakan polresta sidoarjo,1,0,False
video mengatasi kebocoran tabung gas kg dengaan merendam tabung air,1,0,False
rumah dp dki jakarta foto peti mati,1,0,False
relawan ganjar puan bandung gelar rapat konsolidasi,0,0,True
nomor whatsapp akun blog kepala bkn bima haria wibisana,1,0,False
loker dinas pendidikan kabupaten gresik januari,1,0,False
jokowi bertolak kamboja sore mengikuti ktt asean,0,0,True
percetakan alquran dihentikan,1,0,False
kemenlu undang rusia ktt g amerika ancam absen,0,0,True
kolase foto iklan caleg pks isinya poligami doang,1,0,False
relasi koalisi oposisi politik perombakan kabinet jokowi,0,0,True
video kerupuk crispy crackers mudah terbakar,1,0,False
partai daftar kpu parpol lengkapi dokumen,0,0,True
pengganti yudo margono ksal tugas wewenang komandan tni al,0,0,True
partai demokrat menaikkan harga bbm jokowi mengikis harapan rakyat,0,0,True
jokowi dirut rni arief prasetyo adi kepala badan pangan nasional,0,0,True
ppp lirik ganjar pranowo capres sekjen pdip prioritaskan,0,0,True
surat pemprov jawa barat dana pengamanan pilkada,1,0,False
stan ditutup radikalisme,1,0,False
kakek tulungagung meninggal covid,1,0,False
politikus pks nasir djamil maju pilkada aceh,0,0,True
daftar gugatan mk pks presidential threshold persen,0,0,True
gus yahya doakan airlangga hartarto kelas atasan menteri,0,0,True
purnama tanggal oktober tutup purnama blue moon,1,0,False
formulir online banpres produktif kementerian koperasi ukm,1,0,False
pemerintah bantuan internet gratis pandemi covid,1,0,False
survei lsi ganjar pranowo prabowo subianto anies baswedan kadidat capres terkuat,0,0,True
pbnu kejagung tinjau ulang larangan atribut keagamaan persidangan,0,0,True
pasca ktt g jokowi persaingan negara rebutan investor,0,0,True
ribuan burung pipit gianyar mati chemtrail,1,0,False
hikmahanto juwana nilai perjanjian fir berpotensi tabrak uu penerbangan,0,0,True
puluhan kapal indonesia dibakar sadis australia,1,0,False
mari saudara muslimku bantu saudara kirim fotto whatshaap,1,0,False
koalisi sipil anggap tunda pemilu berpotensi munculkan pemimpin otoritarian,0,0,True
bocah pemulung meninggal kelaparan,1,0,False
sandiaga uno jalan politik bos saratoga capital,0,0,True
kemenkumham bantah dubes as pengesahan rkuhp bikin investor asing kabur,0,0,True
politikus demokrat nilai anies berkeliling daerah,0,0,True
mardiono tanggapi suharso monoarfa klaim ketua ppp,0,0,True
pdip tanggapi pidato sby partai demokrat reaktif kebakaran jenggot,0,0,True
pembelaan raja agung sejagad plonga plongo pemimpin ndak raja,1,0,False
pks memasang spanduk depok bertuliskan membawa misi merubah negara demokrasi sistem khilafah islamiyah,1,0,False
sambut jokowi jerman warga indonesia diajak ngomong foto,0,0,True
video berjudul inalilahiwainairojiun meninggal dunia bpk wiranto selamat jln bpk wiranto,1,0,False
hakim pangkas vonis djoko tjandra tolak banding hrs,1,0,False
miss ukraina angkat senjata berperang melawan rusia,1,0,False
hasto kegentingan tunda pemilu,0,0,True
pasien virus corona dr badau otw dirujuk rumah sakit rujukan sintang,1,0,False
foto satelit retakan laut akibat gempa sulbar,1,0,False
politikus demokrat anggap pelemparan telur busuk kantor nasdem aceh memalukan,0,0,True
rkuhp disahkan pemerintah dinilai partisipatif transparan,0,0,True
ketua pbnu diusulkan capres ppp jatim,0,0,True
bamsoet korelasi kepuasan publik masyarakat dipimpin jokowi,0,0,True
hadiah iphone pro max pt pos indonesia,1,0,False
darurat corona maruf amin himbau mudik tol langit,1,0,False
awas kuas bulu babi fatwa mui haram,1,0,False
gara gara psbb manusia bertelur,1,0,False
usulan tunda pemilu mahfud md menyikapi,0,0,True
mengenang buya syafii maarif anwar abbas orang memberinya gelar bangsa,0,0,True
jokowi azwar anas udah ngerti,0,0,True
din syamsuddin bertujuan menggeser maruf amin wapres,1,0,False
fakta alasan pemecatan terawan keanggotaan idi,0,0,True
ragam reaksi partai respons isu reshuffle senang pasrah,0,0,True
video habib rizieq joged penari perut,1,0,False
foto rudal balistik buatan indonesia diangkut truk,1,0,False
tes merkuri kosmetik emas,1,0,False
profil said abdullah ketua banggar dpr kedapatan jet pribadi,0,0,True
jurnalis muda amerika bernama fira aziz keuntungan tiktok disalurkan camp konsentrasi warga uighur,1,0,False
seragam polri seragam coklat satpam,1,0,False
video detik detik jembatan wuhan runtuh,1,0,False
ilmuwan muslimah desak ruu tpks disahkan perlindungan korban,0,0,True
demokrat komunikasi anies baswedan kesamaan pandangan,0,0,True
penampakan ufo gunung merapi januari,1,0,False
deklarasi koalisi nasdem demokrat pks,0,0,True
puluhan umat kristiani ukraina berdoa jalan bersalju konflik ukraina – rusia,1,0,False
foto matahari terbenam mars,1,0,False
legenda hello kitty berasal gadis penderita kanker mulut hello kiity bahasa china halo iblis,1,0,False
akun whatsapp wakil wali kota sukabumi andri setiawan hamami,1,0,False
modus penyelundupan narkoba pake kelapa muda dugan tangkorak china utk hancurkan generasi indonesia,1,0,False
pedagang pasar mayestik meninggal covid,1,0,False
pelintiran konteks foto apd hasil ekspor korea bertulisan made indonesia,1,0,False
surya paloh pencapresan anies baswedan upaya memperkuat semangat komitmen,0,0,True
jokowi tegaskan wto,1,0,False
gambar tangkapan layar artikel pikiran rakyat com beredar video penampakan misterius yakjuj makjuj sembunyi bebatuan padang pasir tandus arab,1,0,False
merokok menghadang virus corona masuk paru paru,1,0,False
rekrutmen kerja pt waskita karya,1,0,False
lambang pengikut penganut perjanjian dajjal,1,0,False
jokowi maaf pki keluarga pki,1,0,False
kpu nyatakan dokumen parpol pemilu lengkap,0,0,True
stnk nya palsu plat no n b stnk vios warna silver,1,0,False
video tutup botol aqua dibuka tersegel,1,0,False
soimah adakan giveaway facebook,1,0,False
rizal ramli ri berhutang yield maret,1,0,False
langkah mendaftar prakerja kunjungi situs prakerja dot vip,1,0,False
anies baswedan nasihat ulama sumatera utara,0,0,True
mendagri tito karnavian dilaporkan ombudsman penjabat kepala daerah,0,0,True
gambar sampul majalah tempo edisi agustus,1,0,False
ajakan aksi bertajuk puncak aksi akbar terbesar kemenangan prabowo subianto – sandiaga uno,1,0,False
smrc pdip raih persen suara pemilu digelar gerindra,0,0,True
demo mahasiswa alumni ugm pemalsuan ijazah jokowi,1,0,False
apdesi somasi kelompok surta wijaya deklarasi jokowi periode,0,0,True
gambar artikel berjudul beredar narasi megawati jual tmii tiongkok menkominfo pastikan,1,0,False
jokowi bawaslu awasi dpt bahan menuding kecurangan pemilu,0,0,True
koalisi semut merah dinilai poros jilid,0,0,True
puan maharani safari politik pdip keran komunikasi golkar dibuka,0,0,True
uya kuya hipnotis rozy zay norma risma,1,0,False
hasto visi misi capres cawapres hut pdip,0,0,True
selebaran kupon bazaar beras murah bergambar wajah charles honoris kader pdip perjuangan,1,0,False
hasto kristiyanto usulan nama calon gubernur dki jakarta pdip,0,0,True
nomor whatsapp bca menawarkan layanan upgrade bca prioritas,1,0,False
raja charles iii proklamasikan donald trump presiden amerika sah pilpres amerika,1,0,False
puisi pandemi karya kathleen omara,1,0,False
sakit hati lame duck bebek lumpuh jokowi tampar rizal ramli,1,0,False
ayu dewi hadiah senilai rp juta tiktok,1,0,False
tolak hasil mukernas suharso monoarfa siapkan surat klarifikasi kemenkumham,0,0,True
mobil rombongan jokowi dihadang kader pdip polisi bertemu presiden,0,0,True
foto lingkaran merah jack ma,1,0,False
muhammad ali ksal pilihan jokowi bergelar dato kesultanan bentan,0,0,True
presiden terpilih as joe bidden mundur alasan kesehatan,1,0,False
lowongan kerja pt kereta api indonesia periode mei,1,0,False
jaket jokowi acara nusantara bersatu sugeng nggak jual,0,0,True
foto poster pengumuman nikah gratis kua sulawesi selatan,1,0,False
pan diisukan masuk kabinet airlangga kode kerja,0,0,True
suara ketua dpr puan berjanji mensejahterakan partai,1,0,False
uym sholat dimonas dosa dianggap riya semoga alumni bertobat,1,0,False
presiden vladimir putin mainkan lagu indonesia raya piano,1,0,False
helli mendarat darurat toll merak,1,0,False
video negara dimiliki tiongkok,1,0,False
foto anies syeikh yusuf al qaradhawi pimpinan isis,1,0,False
suporter meninggal laga tira persikabo vs persija,1,0,False
pilpres ridwan kamil istikharah memilih warna cocok,0,0,True
